2024-08-25 17:11:32,430 INFO    StreamThr :43025 [internal.py:wandb_internal():86] W&B internal server running at pid: 43025, started at: 2024-08-25 17:11:32.430058
2024-08-25 17:11:48,019 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: job_info
2024-08-25 17:11:48,020 INFO    MainThread:43025 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-08-25 17:11:48,020 INFO    MainThread:43025 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-08-25 17:11:48,021 INFO    MainThread:43025 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-08-25 17:11:48,021 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: shutdown
2024-08-25 17:11:48,022 INFO    HandlerThread:43025 [handler.py:finish():869] shutting down handler
2024-08-25 17:11:48,885 INFO    WriterThread:43025 [datastore.py:close():296] close: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/run-72lrhbe1.wandb
2024-08-25 17:11:49,020 INFO    SenderThread:43025 [sender.py:finish():1521] shutting down sender
2024-08-25 17:11:49,020 INFO    SenderThread:43025 [file_pusher.py:finish():172] shutting down file pusher
2024-08-25 17:11:49,021 INFO    SenderThread:43025 [file_pusher.py:join():178] waiting for file pusher
